PC1,area
-0.290062,0.24153078200000003
-0.326984,0.197936772
-0.22932000000000002,0.2738768719
0.24704399999999999,0.836672213
0.11944,0.7065557404
0.17912599999999998,0.7655906822
0.217132,0.8202995008
0.240582,0.9236605657
0.265861,0.8701497504
0.20851499999999998,0.7780366057
-0.19912000000000002,0.3575374376
-0.0698844,0.4374708819
0.0959831,0.5715806988000001
0.013300099999999999,0.5141430948
0.00898233,0.5940099834
0.0314018,0.5730449251
0.12146699999999999,0.6854575707
0.0529228,0.6314143095
0.17350000000000002,0.7557404326
0.074255,0.6252911814000001
0.113858,0.6648252912
0.124903,0.7040266223
0.319441,0.9416971714000001
0.296881,0.9233943428
0.292066,0.9468885191
0.30048199999999997,0.9225956739000001
0.267663,0.8391347754
0.32513000000000003,0.9816306156000001
0.046889299999999995,0.578968386
0.0798759,0.6626289517
0.0632105,0.6057903494
0.166405,0.7434276206
0.10821199999999999,0.6722795341000001
0.0034742700000000002,0.5529450915
0.13952399999999998,0.6999667221
0.13033699999999998,0.6981697171
0.11620899999999999,0.6651580699
0.129252,0.6846589018
0.13462000000000002,0.6932445923
0.07088989999999999,0.6129783694000001
0.0896516,0.6253577371
0.0704349,0.6272212978
0.0990754,0.6670216306
-0.008190020000000001,0.5457570715
0.160799,0.7548752080000001
0.246467,0.798469218
0.262486,0.9162063228
0.272542,0.8748086522
0.24271,0.9018968386
0.315037,0.9420299501
0.233544,0.8165723794
0.219904,0.8045923461000001
0.166411,0.7051580699000001
0.201517,0.7760399334
0.197631,0.7798336106
0.19619499999999998,0.7856905158
0.33786299999999997,0.9719134775
0.272654,0.774109817
0.112471,0.7077537438
0.298429,0.8882529118
0.274696,0.8459900166000001
0.276267,0.8812645591
0.330096,0.9430948419
0.310214,0.9201996672
0.281705,0.8766056572
0.126348,0.6658236273
0.0761874,0.6630282862
0.10227599999999999,0.6632279534000001
0.060879699999999995,0.5974708819
0.26200599999999996,0.8577703827000001
0.0642335,0.6116472546
0.231147,0.8406655574
-0.204263,0.3053577371
-0.200125,0.3104159734
-0.203648,0.30575707150000003
-0.150355,0.3327787022
-0.18587099999999998,0.29923460900000004
-0.209008,0.2776039933
-0.230976,0.2809983361
-0.173399,0.3116805324
-0.24512000000000003,0.2964392679
-0.258258,0.22801996670000002
-0.21656799999999998,0.2799334443
-0.267855,0.2419966722
-0.11497299999999999,0.3888851913
-0.0669423,0.5225956739000001
-0.136449,0.3712479201
-0.195182,0.3567387687
-0.0981118,0.3889517471
0.163881,0.7217304493000001
0.101951,0.6898502496000001
0.20212000000000002,0.837936772
0.192578,0.8013311148000001
0.153391,0.7397004992
0.0827555,0.6487853577
0.21123899999999998,0.7663893511000001
0.27406,0.9066888519
0.268969,0.8201663894000001
0.31236,0.9211980033
0.26506199999999996,0.7884858569000001
0.337341,0.9441597338000001
0.276952,0.8063227953000001
0.257347,0.785890183
-0.22492,0.43168053240000004
-0.177079,0.3344425957
-0.10876899999999999,0.4003327787
-0.191961,0.45251247920000004
-0.15848299999999998,0.4068552413
-0.22863899999999998,0.28465890180000003
-0.126236,0.3460232945
-0.0709689,0.3990016639
-0.110788,0.3647254576
-0.1139,0.354875208
0.0641046,0.5847587354
0.141888,0.6648252912
0.170625,0.7063560732
0.203307,0.7564725458
0.318756,0.8514475874
0.146391,0.6360066556
0.0936375,0.5818968386
0.072143,0.5657903494000001
0.15487299999999998,0.6459234609
0.0325612,0.5149417637
0.0947089,0.5689184692
0.302289,0.9203327787000001
0.208199,0.6687520799000001
0.0829076,0.5744425957
0.163494,0.6982362729
0.0815422,0.5590016639000001
-0.0604973,0.4409983361
0.0157506,0.528452579
-0.0528443,0.4843261231
-0.0926586,0.42801996670000003
0.0707783,0.5853577371
-0.185946,0.29344425960000003
-0.0937549,0.3974708819
-0.0720729,0.4108485857
-0.18726399999999999,0.2885191348
-0.112491,0.3719800333
-0.10167000000000001,0.38835274540000003
0.0985278,0.5763061564
0.0673163,0.6199667221
0.0854376,0.5822296173
0.036112899999999996,0.5463560732
-0.40525000000000005,0.1315141431
-0.279392,0.2284858569
-0.33425499999999997,0.1998668885
-0.378917,0.1466888519
-0.368268,0.15387687190000002
-0.286097,0.21444259570000002
-0.29751,0.1976039933
-0.242839,0.24871880200000002
-0.32825899999999997,0.1718469218
-0.318636,0.1962728785
-0.273927,0.2746755408
0.279449,0.8973044925
0.124664,0.6841264559
0.272796,0.8553743760000001
0.332493,0.833344426
0.253844,0.8528452579
-0.172394,0.3137437604
-0.12097899999999999,0.3578036606
-0.123953,0.3721131448
-0.229899,0.2744758735
-0.0802741,0.4209650582
-0.14197099999999999,0.3361064892
-0.0307817,0.4464559068
-0.0536954,0.4654908486
0.0602782,0.5450249584
-0.022283,0.43973377700000005
-0.0728086,0.40718802
-0.06823649999999999,0.41171381030000004
-0.0685978,0.4072545757
-0.0806103,0.3925457571
-0.235675,0.2501164725
-0.123261,0.38509151410000003
-0.236085,0.2670216306
0.168874,0.7221963394
0.10807499999999999,0.6597004992000001
0.0696651,0.6145757072
0.0897679,0.6246921797
0.111882,0.6809983361
0.0929584,0.6405990017000001
0.24954,0.7717138103000001
0.25313199999999997,0.8492512479000001
0.270534,0.8641597338
0.19378399999999998,0.7026289517000001
0.269768,0.9145424293000001
-0.18851099999999998,0.2762063228
-0.163314,0.3138103161
-0.313725,0.19700499170000002
-0.22442299999999998,0.26256239600000003
-0.268994,0.2554409318
-0.15409,0.3341763727
-0.165244,0.32
0.26325499999999996,0.8284193012000001
0.26256,0.8734775374
0.22483199999999998,0.8451913478
0.239365,0.8142429285
-0.169264,0.3426955075
-0.223997,0.2830615641
-0.150995,0.3538103161
-0.181111,0.4212978369
-0.134785,0.36765391010000004
-0.185781,0.3198668885
-0.152856,0.3487520799
-0.0461496,0.4269550749
-0.20782199999999998,0.2941763727
-0.0305835,0.4610981697
-0.09728139999999999,0.3959400998
-0.151478,0.3226622296
-0.049823099999999995,0.4706156406
0.013709899999999999,0.5325790349
-0.008257790000000001,0.4773377704
-0.028050699999999998,0.49797004990000004
-0.0452652,0.42715474210000004
0.0194946,0.5120798669000001
0.060145399999999995,0.5838935108000001
-0.0287175,0.452312812
0.00194654,0.49683860230000004
-0.035286,0.4463893511
-0.194657,0.3045590682
-0.23945899999999998,0.25051580700000003
0.214077,0.7313144759
0.23704399999999998,0.7455574043000001
0.243971,0.8085856905000001
0.18553000000000003,0.7314475874
0.236541,0.8030615641000001
0.112206,0.6770049917000001
0.0878679,0.6375374376
0.18356499999999998,0.772046589
0.11001599999999999,0.6923793677
0.057415,0.6091846922
0.158612,0.7468219634000001
0.0383462,0.5906156406
0.22463799999999998,0.711547421
0.224414,0.777171381
-0.0725913,0.4405990017
-0.07034979999999999,0.4443926789
-0.0607071,0.38196339430000004
-0.0584754,0.4303494176
-0.00329231,0.6722129784
-0.00270628,0.49430948420000004
0.0761569,0.5908153078
-0.046610000000000006,0.44985024960000003
-0.26489599999999996,0.239733777
-0.162402,0.332312812
-0.197765,0.3275207987
-0.28754599999999997,0.2350083195
-0.292082,0.2360732113
0.0119484,0.48099833610000003
-0.0220067,0.4501830283
-0.0853554,0.4014642263
0.0440517,0.5281863561
0.013435299999999999,0.5222628952
-0.013358199999999999,0.7742429285
-0.07144579999999999,0.5728452579000001
-0.0118468,0.48851913480000003
-0.186117,0.3102828619
-0.25979199999999997,0.24346089850000002
-0.29405899999999996,0.206655574
-0.32650399999999996,0.20039933440000002
0.0844495,0.6105158070000001
0.0355129,0.5321797005000001
0.0673243,0.5611314476
-0.139621,0.38975041600000004
-0.149758,0.325391015
-0.10796499999999999,0.36099833610000004
0.0932693,0.6484525790000001
0.074229,0.6109151414
0.0810568,0.6278868552
0.0909958,0.6360732113
0.0635177,0.6092512479000001
0.137642,0.7186688852
0.056434099999999994,0.5795673877
0.103628,0.6446589018000001
0.08951529999999999,0.6230282862000001
0.101532,0.6529118136000001
0.13197599999999998,0.6722795341000001
0.187991,0.7323793677
0.19186399999999998,0.7424958403
0.129346,0.6748086522
0.13364499999999999,0.6760066556000001
0.248158,0.7858236273
0.203344,0.7404326123
0.170438,0.6694841930000001
0.232462,0.7412312812
0.19225899999999999,0.7436938436
0.125819,0.6418635607000001
0.234924,0.7733777038
0.21928299999999998,0.7858236273
0.18362599999999998,0.7279201331
0.24986000000000003,0.8324126456000001
0.187321,0.7226622296
0.222353,0.7956073211
0.173479,0.7290515807
0.19599000000000003,0.7502828619
0.232228,0.7691846922000001
0.19436699999999998,0.7554076539
0.20191499999999998,0.7522129784
0.08439279999999999,0.6786688852
0.155247,0.7221963394
0.10840699999999999,0.6535108153
0.0978797,0.6392678869
0.230592,0.7607321131
0.0454558,0.5818302829
0.0815262,0.6294176373
0.207028,0.7611980033
0.046928899999999996,0.5763061564
0.0256884,0.5168718802
0.019114,0.5282529118
0.015593999999999998,0.5403660566
0.07752089999999999,0.6343427621000001
0.187775,0.7406988353
0.199481,0.7640599002
0.14842000000000002,0.6909816972
0.161466,0.7057570715
0.173447,0.7347088186
0.0925196,0.6041930116
0.0884104,0.5467554077
0.28481,0.8771381032000001
0.252222,0.8407986689
-0.205082,0.26409317800000004
-0.188626,0.3096173045
-0.156739,0.30901830280000003
-0.164681,0.3369717138
-0.124509,0.34129783690000004
-0.10568699999999999,0.4047254576
-0.181755,0.31001663890000003
0.111507,0.6600998336
0.134164,0.6823960067
0.16701000000000002,0.6358735441000001
0.166727,0.6796006656
-0.20801599999999998,0.37630615640000004
-0.188637,0.4198336106
-0.200567,0.38369384360000003
-0.203428,0.4265557404
-0.12920399999999999,0.5132113145
-0.22835699999999998,0.3279201331
-0.183576,0.3183361065
-0.160657,0.3432279534
-0.170766,0.3857570715
-0.267457,0.2911148087
-0.282346,0.2109151414
-0.256862,0.2593677205
0.00235632,0.5269883527
0.150037,0.6191680532
0.09541419999999999,0.5216638935
-0.042307199999999996,0.4694176373
0.159659,0.6981031614000001
0.0696808,0.5672545757
0.133404,0.6567054908000001
-0.0605458,0.4519134775
-0.178111,0.333577371
-0.118062,0.38056572380000003
-0.08950029999999999,0.40905158070000003
-0.00486311,0.506422629
0.00282832,0.5136772047
-0.279694,0.2709484193
-0.374284,0.1301830283
-0.306838,0.19281198
